person_id,scenario_name,QLES_before,QLES_after,delta_percent
ea4f2acf-6a73-4690-a0f5-7f58d6922aac,Aluguel +20%,2.422833975596358,2.5874660763392967,6.795021961932653
99f5fd53-bfd4-48b8-b5c1-d0094fd807c9,Aluguel +20%,12.243044685871924,12.205379984593057,-0.30764162220473784
b84fd820-296e-4bc4-bb33-de32eca696e0,Aluguel +20%,,,
d4dfe590-966d-4d4f-93d1-9df881209da3,Aluguel +20%,,,
fd1eb02f-d198-40a0-9fe9-e9f5e22b32c7,Aluguel +20%,5.033009565347544,4.712960434714465,-6.359001040582729
0a40d98a-00ce-4f89-9e06-cb7c21e9fd59,Aluguel +20%,15.083844267853408,15.035718104463752,-0.31905767876576163
1221f410-1504-4b71-853e-43306e210b3f,Aluguel +20%,5.630537730234421,5.521055052146529,-1.9444444444444438
a234360d-ef69-43c2-8a82-72f93e44721c,Aluguel +20%,5.654502508785953,5.477307734017042,-3.133693450371374
3e46c78f-1d84-4d6a-8f24-3a105a296a69,Aluguel +20%,4.312705969490077,3.4533672800248514,-19.92574257425742
1e7ab25e-9f08-48da-a5dc-7f64ee4bcd11,Aluguel +20%,,,
90064112-1e7d-4e27-9d8f-aa37d8967661,Aluguel +20%,,,
b32769a9-44da-4e74-98b9-3c572d2e1e04,Aluguel +20%,3.3328292314740118,3.8554774518642545,15.68181818181818
5cd59faa-28a7-4fd8-8692-9be05e97d984,Aluguel +20%,4.760625970335744,4.401372878818212,-7.546341463414645
0705be62-6db6-4284-9ab7-606b7ccf32bc,Aluguel +20%,1.2629448731180053,1.2748868724180216,0.9455677404614992
ddb1d297-b64d-4242-a37f-6dc7d32f288b,Aluguel +20%,5.963314484498019,5.8938996984193075,-1.1640302764370267
7646dc4b-411f-490e-95cb-fb29a9971f08,Aluguel +20%,27.78705877876197,27.763732866963068,-0.0839452350269298
fdb884bd-6758-471c-9328-b74ad4f4f54e,Aluguel +20%,7.584399871645233,7.438440460153204,-1.9244688302591622
359eeb9d-2e5a-4ace-aae3-f187e8970b4c,Aluguel +20%,1.934556619354056,1.9536778376995558,0.9884031386935771
34bdced1-15c2-40a5-b576-d35542019617,Aluguel +20%,10.225966898671619,10.1228124106502,-1.00875045894016
5b952610-c300-4919-a322-5f1445ac37d4,Aluguel +20%,19.59540252739096,19.560516157131413,-0.17803344540016883
6bb9502d-845d-432a-b056-f6745a55155f,Aluguel +20%,,,
03bf15b2-12fc-478d-b36e-6b4f8c671978,Aluguel +20%,21.598571601660733,21.560313912716303,-0.17713064386854402
44c1a5af-01df-40b6-9f76-0cfb46009728,Aluguel +20%,8.623924282223436,8.529562954938445,-1.0941808415398429
61ed0658-4c8e-4a08-9e12-26edcd6d41d8,Aluguel +20%,2.7664807534800877,2.8189383802451164,1.8961862177801092
afd1d871-9ed1-494d-82bd-6895212bf01a,Aluguel +20%,2.397006464695767,2.5622876971931574,6.8953185955786855
9830431c-e0f3-4983-87e0-4f052c8d733a,Aluguel +20%,9.134924419398459,9.08498020813013,-0.546739184423574
433e8c63-3936-4252-bb33-a1ff24c9a6e1,Aluguel +20%,,,
853085ed-6aed-46eb-9b72-26269085d5b5,Aluguel +20%,,,
320e6754-7f01-4f69-856c-708ecb25231c,Aluguel +20%,3.148697352589452,3.50774168707023,11.402948402948406
8e242b61-9107-4806-bd1d-06a51f1874be,Aluguel +20%,7.904373690022753,7.79914181316826,-1.3313120176405773
13397a32-6b2d-4896-9822-37728acf3a07,Aluguel +20%,5.870895415570805,5.712575685043994,-2.6966879721092476
0d27df0d-df98-4bdb-8c14-6abb326ef837,Aluguel +20%,6.078456525813231,5.93460075459294,-2.366649668536457
c9bb2543-c11a-4eb7-aeb0-2a0a74c5f80e,Aluguel +20%,,,
375cd722-7ddf-40d3-92a4-2ee88066a7b7,Aluguel +20%,10.16357769158948,10.10286310275351,-0.597374179431061
c7d32026-5107-42dc-aa48-e2e24f992cba,Aluguel +20%,3.4016202506484907,3.6399334582467455,7.005873379099927
c1eb81fe-ff8c-4da1-b503-042e351d0a24,Aluguel +20%,4.018982297535094,2.77951492575783,-30.840329218106998
f2cafd2f-c934-4763-8308-513459fc815e,Aluguel +20%,2.941773112861073,3.0423148367663995,3.4177252985884747
883466d7-36dd-4f7a-8d4f-bbc3cef34ccd,Aluguel +20%,1.7936373093655054,1.891336635593677,5.446994535519138
18cb6566-94a5-4210-9ee7-b3dc9bc6bc78,Aluguel +20%,2.653128457782563,2.851626279555194,7.481651376146781
77be43e2-8a41-43c5-922b-6065d7c44fd6,Aluguel +20%,2.107013885114489,2.1271237466855526,0.9544247293828738
2367e73c-e389-45cd-9744-00b005e65ef6,Aluguel +20%,4.1798019780609685,3.094251496179211,-25.971337579617824
f6e0056c-e3ce-48c1-8076-9e16d80e22c8,Aluguel +20%,1.6468487770240638,1.6962647767952912,3.000639795265505
cdfe6c01-829b-4b73-b219-793d0484f671,Aluguel +20%,,,
c545ae1e-65dc-4594-aaf1-93a52d5e3a34,Aluguel +20%,5.92382689396158,5.7826556247615315,-2.383109292811223
04685c29-ea82-4cd4-9680-c7f5a9e44502,Aluguel +20%,4.008039398369932,-0.19463698174275862,-104.85616438356162
f3580b40-9574-468d-a0d0-e09f95369b9e,Aluguel +20%,4.701488526752958,4.484676462982944,-4.611562115621147
661267d0-57a0-4c1b-af92-ef7baf3d27e1,Aluguel +20%,5.34912273910573,5.151379783813766,-3.6967361740707116
54f86929-0c5f-4db8-bba2-96c8a7464962,Aluguel +20%,8.133460204862965,8.048100833077248,-1.049484101916196
29ac8194-8ea2-49b0-8e3c-14be6440c0c6,Aluguel +20%,4.698966562654876,4.452414454647978,-5.246943231441045
fb59fc33-0a30-4408-b230-ddc6fb5ae795,Aluguel +20%,2.467109513973421,2.489556062632537,0.9098318713450395
5af8ec37-3d0b-420e-a6d9-4c4e3fd35de6,Aluguel +20%,6.195349122530736,6.051128571261734,-2.3278841662774474
ca4a947b-f344-4091-996d-b7e5eb05c684,Aluguel +20%,,,
8f38d74b-9766-4cbf-bfe2-080e8a776ff0,Aluguel +20%,2.718508485891798,2.761591696702869,1.5848106060606142
5d77702a-eced-4f63-82a2-2a76d0b50d4b,Aluguel +20%,3.336605579395327,3.5282162271585795,5.742681992337167
5e78b166-c9a4-4e88-94cd-fae560f6d7bc,Aluguel +20%,5.168966311885174,4.9425811331879475,-4.379699248120297
8d5c333b-4261-43fa-9d3a-7e26321bb20d,Aluguel +20%,2.545443976237842,2.6010970463787966,2.186379690949232
fc1115e5-0625-4905-a23f-44f8834ceafd,Aluguel +20%,9.271887957507847,9.204662786423963,-0.7250429620371812
99fe5113-c089-4579-b426-adf9bf711db6,Aluguel +20%,13.350735445988107,13.302362611883312,-0.3623233663830158
909e2384-22ca-47f6-9034-718a3301d9b5,Aluguel +20%,,,
8f24c8c8-f585-4aec-b36d-f94ecbcfd1b4,Aluguel +20%,,,
dbb43f28-556c-4a02-90aa-6bd678744ab0,Aluguel +20%,4.807099413203588,4.631487290308883,-3.6531826741996225
ef69975c-00e6-409c-8c03-a52e74d3bbe3,Aluguel +20%,3.981594408635291,-1.3603780896170576,-134.16666666666666
5c5cc997-85af-42fd-8521-757818153181,Aluguel +20%,,,
4c2cb495-aa73-4b89-98a4-6993f28da25a,Aluguel +20%,7.137554669834115,7.0043155886925765,-1.8667328980982099
241d325f-0d79-4a32-bf55-c15674135a3d,Aluguel +20%,5.843347515572132,5.714978976272419,-2.19683219178082
9726326a-7057-4b2e-8658-16744c759892,Aluguel +20%,,,
4bb23f6c-0233-4fa7-8aec-8f055f1f8c5b,Aluguel +20%,2.4531429044223994,2.4842163861962905,1.2666804578678832
f60bdc86-1651-414f-b5f6-5bf53cfb4639,Aluguel +20%,4.856692999667023,4.480530123609163,-7.745247148288965
1c46c651-66ce-41ab-ae5b-2324a37651f1,Aluguel +20%,6.871365318288508,6.736822179999303,-1.9580262736302483
06b381ae-56b3-4b49-b118-2ab750b8b17d,Aluguel +20%,2.8302413622999656,2.879690611335573,1.7471742761692561
63f9f18c-5871-4270-b742-c56c2f7eaeec,Aluguel +20%,1.743669818582452,1.8406267454373872,5.560509554140141
f1e041c9-f7f1-479d-93d4-fe31891f274c,Aluguel +20%,5.488365669871461,5.331507443231016,-2.8580134064594738
c2794cee-f7c3-465d-b0f9-a9d894a10c91,Aluguel +20%,3.148697352589452,3.50774168707023,11.402948402948406
b28b13b1-deee-4733-ace5-19acaf2d6c11,Aluguel +20%,7.505081809183664,7.382516200745381,-1.6331015644400322
20ef482a-8f78-4545-a7d6-8e02a0aaac4d,Aluguel +20%,3.135905559701604,3.5184109264747874,12.197604790419156
0210bd0f-7c10-4110-a358-554fd11ebab5,Aluguel +20%,30.01945124476843,29.992446773971732,-0.0899565770756838
267b00b9-1db3-4ffd-a34e-5c6826cf5fd1,Aluguel +20%,26.266372531820597,26.236354981112186,-0.11428129511239624
2342dc81-64af-47a9-bc6b-02e2deb5f668,Aluguel +20%,3.584322587553336,4.410033059347049,23.036723163841806
def17b49-1794-47ea-a8c8-3d6d8268e5f7,Aluguel +20%,5.260265662229883,5.0493636638253365,-4.009341199606689
e9f42698-d11b-42cf-a143-7f271bf52ed6,Aluguel +20%,,,
9052ef61-7abd-46a1-8d0f-fc3cd8871a8f,Aluguel +20%,2.1303533930091496,2.261551986115201,6.158536585365855
a885751a-9fa9-43a3-9fe9-e67a3dbc4b3e,Aluguel +20%,4.5944812738105485,4.099901432341471,-10.764650283553886
6f0093c5-7b5b-44aa-a1c8-afcaf2ee6261,Aluguel +20%,7.348741153596032,7.221926679188726,-1.725662555759642
8fd5f4e8-351f-4470-a361-f44bfee05ccd,Aluguel +20%,1.997709984280412,2.021359539926336,1.183833280707294
0fec6e5d-fe12-48c7-a307-3d68f6458f59,Aluguel +20%,8.158551026181096,8.09981581356571,-0.719922109047327
e49cf55d-4fa0-446c-9c47-d63d7d0d5a23,Aluguel +20%,,,
1d54f5f5-1f60-4d18-b13c-6bbc005b0b91,Aluguel +20%,4.20204882283958,3.1479024127423645,-25.086486486486482
ebaccae8-5267-4a87-93c2-6b632d572ea5,Aluguel +20%,2.442212514338992,2.4708056241954406,1.1707871321013066
bb82cf6b-5389-4e2e-b86a-cdfa68a71380,Aluguel +20%,5.582838527809267,5.310712291467056,-4.874334713187459
efa2e134-221c-4a30-8552-d4ff29762d17,Aluguel +20%,3.2547048438722976,3.3756807691310873,3.716955332725596
1de9d3c7-4f84-4893-a07d-4e003ec5439e,Aluguel +20%,5.318732775693577,5.100481327311668,-4.10344827586207
cb46fb78-bb89-4d78-82a3-999e5f7f2a95,Aluguel +20%,6.716885946197876,6.577575747296572,-2.0740295431123337
d17e54f0-f22e-4bbf-b8e1-54457d653a55,Aluguel +20%,8.10199267442643,8.030034767369202,-0.8881507296885192
a7b5ed96-6381-4a47-a5f4-eaba3ec7de6b,Aluguel +20%,5.3014638306504525,5.04145093156392,-4.9045491470349285
37d3ab89-9219-4f0a-b2b5-ac33ca76ba15,Aluguel +20%,2.1689527622537987,2.1965376814109434,1.2718082033506657
d59efa0b-fa06-4888-8f6f-8133ba61c024,Aluguel +20%,9.417136440858858,9.358593410156614,-0.621664887940238
d9298cd6-4c80-45d7-96ac-a6b46b7c9963,Aluguel +20%,2.934080068092339,2.999165186353564,2.2182461538461595
221ed6ea-66ec-4821-9e14-2859f5138072,Aluguel +20%,5.142586828707639,4.893715655902299,-4.8394160583941535
e0ede014-1322-405c-93de-62808d0d6ed9,Aluguel +20%,8.751727335982336,8.687441318665694,-0.7345523329129832
49bd5232-23ca-444d-9efe-d9f05249bdb1,Aluguel +20%,1.5632667153019328,1.6108591559592225,3.044422310756966
6fcf9901-3032-4e74-859d-7c11ab1c83ba,Aluguel +20%,2.1303533930091496,2.261551986115201,6.158536585365855
90606430-e967-4a13-b2b8-1575aaf2ff00,Aluguel +20%,1.6175753069352328,1.6309991989284378,0.8298774057474239
343c2ea8-1cac-4a04-bc5f-e11296a837ec,Aluguel +20%,2.975734624076215,3.2855253274446943,10.410562180579214
3b80eb3a-d026-4181-92f2-c36d70cf48da,Aluguel +20%,2.3399062461405022,2.4896859591489466,6.401098901098908
bb1fcdd5-edf0-4a8d-a382-e019106302d4,Aluguel +20%,,,
cac43792-c921-43c0-9311-29fa8d2a4300,Aluguel +20%,2.3863460761349082,2.4132679379615163,1.128162511542021
04776398-6269-4f03-b6d3-9d2b26a2d6fc,Aluguel +20%,5.456901375212362,5.3410692852285235,-2.1226714946690888
cfd5b2e5-33f7-49d3-af1a-7d4f3f02ebc4,Aluguel +20%,,,
a33f50c2-92d5-4829-835b-942c9d53af7d,Aluguel +20%,3.9523599188852914,-0.7256617808060889,-118.36021505376341
071b2aad-c642-4241-93a5-8ea288b0420e,Aluguel +20%,1.8030640591382086,1.9048975414305094,5.647801683816664
f355f981-b990-40e0-9dfc-c43db55fdf02,Aluguel +20%,7.85893907198926,7.774373024613647,-1.0760491537213042
8d2fe4b1-c47e-462d-8ac1-cc191ed2e0d5,Aluguel +20%,3.3105712820763813,3.4448882413068933,4.057213930348262
684dddad-ff14-45c0-8624-80fcee10ebe2,Aluguel +20%,1.9176417138834476,1.9572645165638596,2.066225530741672
4d52e5f4-ba62-4c81-9de5-132e86066a92,Aluguel +20%,,,
aa6165f6-ad88-45cf-aedc-e4d2b26d6fa7,Aluguel +20%,2.4718585311402768,2.5396827764833323,2.7438562720564748
97285652-d394-44a3-942c-70d3da89c709,Aluguel +20%,22.695289024124822,22.657502483770834,-0.16649508324754636
bbefaed0-0d5f-4f58-b6be-28facf9cb8d6,Aluguel +20%,5.3014638306504525,5.04145093156392,-4.9045491470349285
1fa9f8eb-e7f2-4a37-b20a-fc05bf9c5d8f,Aluguel +20%,2.8247761672582614,2.919261408863922,3.344875346260382
d736de35-e5ab-48e4-bb81-ba0e562256e7,Aluguel +20%,5.994037970453296,5.857574040668129,-2.2766610831937566
00314647-1e33-4d74-a0cd-ed3f0a250836,Aluguel +20%,2.341410028014231,2.368970131415874,1.1770729206715238
47eb6483-3126-4091-986f-b46324a781e6,Aluguel +20%,5.5688003809158975,5.382732687842963,-3.3412526997840084
bed9d644-c0ca-4275-ad95-3626f1cd9e4e,Aluguel +20%,4.20204882283958,3.1479024127423645,-25.086486486486482
565a75d8-7f4e-4e2d-9045-737810837e32,Aluguel +20%,,,
f729e71f-7529-4b72-b109-d185e86c56c1,Aluguel +20%,1.7697541296067671,1.8644880271327768,5.35294117647061
852172b9-eeec-4b0b-99bb-389259e6eed1,Aluguel +20%,4.310685189303564,3.587359310316516,-16.779835390946495
d790d6c4-c410-4591-9bef-af76541bcfd9,Aluguel +20%,2.469709426714519,2.534583231080744,2.6267788293024825
a3cbd950-6512-4458-b813-86208f04b79d,Aluguel +20%,5.790324078995605,5.640769597997288,-2.582834379526798
d713f35f-a7c1-4501-b917-2eed9ce8fb37,Aluguel +20%,6.180598143333928,6.012058940951449,-2.7269076305220783
ab14c0ee-4771-4342-8596-162210763d7f,Aluguel +20%,7.04561510606863,6.917205461233601,-1.8225469728601233
7ddbd0fa-7e9d-4c81-be6c-6a43eb915e1d,Aluguel +20%,5.605237601656692,5.396752784395856,-3.7194644023514036
d6a2c332-e2ca-4454-85a6-fcbc91b0f247,Aluguel +20%,1.3710342861650366,1.3865184733385008,1.1293800111137573
67b905f6-00a1-4206-92f8-330b3b12ce0f,Aluguel +20%,2.5090093426264835,2.5420480495931095,1.3168028673835237
39407159-7a34-4da3-878b-f7b70d3ae15d,Aluguel +20%,2.451321172741832,2.4789683023590507,1.1278460743801706
eb9449e8-0e60-42f0-89e1-3689caa4d65b,Aluguel +20%,5.654502508785953,5.477307734017042,-3.133693450371374
b38fbee9-7202-4fa1-8a1d-8094cf950e37,Aluguel +20%,4.341877405764911,3.504506239811452,-19.285923753665692
9c099c87-bbed-468e-ad4d-7663236454fc,Aluguel +20%,3.8112921380449687,4.979623935171972,30.654480286738345
bf2db41d-ed5e-4b24-8ee1-359bfc441e45,Aluguel +20%,6.278744391844246,6.14635160346374,-2.1085870059064096
44ab616d-762e-4c1d-a439-771ca8906a4d,Aluguel +20%,3.1095735533203848,3.1826095457777415,2.348746257485027
68d5aa93-adbe-42d3-a6e5-afb725ca30e3,Aluguel +20%,3.056441257433931,3.3851791837532703,10.755578093306294
dc104b47-a6b0-420d-8f5e-f1a731012e46,Aluguel +20%,8.109145430159836,8.02860927792065,-0.9931521506526928
91aa2178-cc58-4011-a67a-4675b9857aa3,Aluguel +20%,1.4500914881755826,1.5292987717493882,5.462226640159056
56969170-a605-411f-9e4b-6572f2d61c36,Aluguel +20%,5.5688003809158975,5.382732687842963,-3.3412526997840084
dd17848d-fa1c-4cf7-bc98-5d5dddbcc354,Aluguel +20%,1.9603772451073274,2.086123622094076,6.414396887159554
1f8e3774-4ab2-4de2-9cd0-b2ec61e3bf57,Aluguel +20%,12.72076949272784,12.670742299086834,-0.39327175663079855
8a094af5-ec1c-4d86-8466-1c4388adf949,Aluguel +20%,2.4980789525430755,2.5284745565401163,1.2167591407028058
60888042-3f9c-4b38-9f0e-a37c0b49cf33,Aluguel +20%,7.4054214396442966,7.30084821145864,-1.4121171770972072
6149adf2-5eaa-4c0d-ac24-698858a071df,Aluguel +20%,5.655422840398986,5.529561291523199,-2.225502008032128
415b21ef-b23f-4dc6-a829-930232c9a8fe,Aluguel +20%,9.53912196110245,9.455282504315024,-0.878901193729337
99c2bb70-66ce-4093-8ac6-0fdc522de8af,Aluguel +20%,2.341410028014231,2.368970131415874,1.1770729206715238
58532757-e3f8-4917-8ec7-5b9711ca90e0,Aluguel +20%,8.413004221907947,8.345035082389758,-0.8079056865464679
78839824-9ec3-433a-ae95-6835b6e3d0ce,Aluguel +20%,16.606301868686472,16.56363934614422,-0.25690561859951155
61deefa5-76a2-41a8-9bca-c2c2111b9290,Aluguel +20%,3.1745486499273086,3.311514021906475,4.314483319772178
0ec691d0-3998-40cd-9f18-c908d4e22f1f,Aluguel +20%,3.6966278497717227,5.135487263144652,38.923566878980886
9f40a586-e261-4e34-9591-b57ac11e2abf,Aluguel +20%,6.868529864794583,6.725719600312061,-2.07919696490674
fb7caa79-632f-4f6f-85f5-f26ef7711140,Aluguel +20%,4.434728379989669,3.8851051286398857,-12.39361702127659
19e6d5ec-c2a9-4259-95a4-f2375b685c45,Aluguel +20%,,,
fa3bd009-2abb-40db-a452-9dca9ac6d881,Aluguel +20%,2.086558512526279,2.1545017206760337,3.256233062330628
10e4a494-158c-41fd-82c3-35972a04de96,Aluguel +20%,3.1095735533203848,3.1826095457777415,2.348746257485027
857dd4e8-36c1-43a7-91c4-5c7a8fdb48da,Aluguel +20%,6.07714599511464,5.977889156368424,-1.6332804712279034
3d54204a-43e8-4dd5-855e-6c12ce4d7413,Aluguel +20%,2.2369640783283358,2.280114574913919,1.9289758384421227
970d07ea-0ccf-427e-84e0-8e9fd6f749b1,Aluguel +20%,4.3232830450838176,3.582900882270755,-17.125461254612542
becdb32c-0e41-4498-a003-2ab3d1220bec,Aluguel +20%,7.9483137582759875,7.8652511053776335,-1.0450349020490926
d484ba9c-2d49-4ff6-8625-befc3a24faaf,Aluguel +20%,,,
df959392-74ab-4a70-93d8-dd9540ff99be,Aluguel +20%,11.268959444116845,11.213890221435845,-0.48868063599031036
d33d48fb-c9e0-4dc8-a157-4fe333ece1c4,Aluguel +20%,5.648963132034671,5.471221858165024,-3.1464406779661065
df05a71d-57ef-4743-9db8-438b4ae80f49,Aluguel +20%,9.228404157912468,9.168399664284836,-0.6502152766703894
8736b67d-27e0-48f0-851d-30ea9741eabb,Aluguel +20%,,,
bae1b2f7-92dc-40ac-83bd-272a1e188979,Aluguel +20%,5.844852349457592,5.754220228102102,-1.5506314948041606
f5765b73-f4d2-4a00-8e30-61853a7fa0e3,Aluguel +20%,4.760625970335744,4.401372878818212,-7.546341463414645
42449b7e-bd60-4f36-833a-5d8dd211b83f,Aluguel +20%,3.0300246032689175,3.1562446465584633,4.1656441717791415
4f16ff96-9be9-4ad2-80df-92c2795cc669,Aluguel +20%,3.0632504435008188,3.2676123863175874,6.671408250355618
439c8265-4ab1-4bc4-8cfd-fe7b3a4890a8,Aluguel +20%,3.34686639492983,3.839971377116158,14.733333333333325
41cc57d2-87fb-49a1-a068-b08dc26b9267,Aluguel +20%,8.469346816211793,8.414114123424627,-0.6521481996869175
ee1930da-4b5a-498a-bf8d-ca19957cafae,Aluguel +20%,2.7440373794036534,2.844212111077073,3.650632911392411
2c5446c0-280a-4110-94e2-ca2f14ee56ee,Aluguel +20%,5.168966311885174,4.9425811331879475,-4.379699248120297
0762a1f1-5520-486f-b723-32ec40e70380,Aluguel +20%,5.231714213925609,4.9993660257262915,-4.441148325358838
fcf5b944-cab5-453f-8543-2c2e1d6cc129,Aluguel +20%,6.02331941353608,5.8527585363586505,-2.831675783192429
16f6248d-d6ea-418f-b80c-9263bb120223,Aluguel +20%,1.2174034179267024,1.238985130284609,1.7727658753136613
fcccf9d0-c5b0-41c5-af2e-f4acadf9b47a,Aluguel +20%,8.10843580496437,8.049209719605983,-0.7304255319148814
75c81e31-0825-43d9-a861-7aa0c8108c8d,Aluguel +20%,4.478693768543172,3.8636533725978386,-13.73258426966293
feacdab4-51b8-4bde-8518-a30a037a7938,Aluguel +20%,3.8385278790735686,8.423899769401666,119.45652173913037
9cd2b0e9-e596-467a-afe9-0460b415258d,Aluguel +20%,1.7098763787506754,1.7332437500257838,1.366611736702379
df6dc9f7-7639-4742-a621-0f7eac9ca9e0,Aluguel +20%,4.994379721426523,4.727457754697336,-5.344446790540539
b133d82c-5aee-47e8-9db9-591de769cbaa,Aluguel +20%,7.229066026203,7.106386707996595,-1.6970286031657833
50c02437-ebba-4b77-9fac-5def6d2966bd,Aluguel +20%,2.7251881687205466,2.8392682270277025,4.186135093956304
b5913734-d650-424f-8165-9afcbbb49d5e,Aluguel +20%,5.4444007906257195,5.151288618733281,-5.383736120182872
5f520dce-37c7-43cb-a322-998a127b9220,Aluguel +20%,5.142586828707639,4.893715655902299,-4.8394160583941535
1aee6b8a-8704-4d77-bb71-ca6d6f0917ed,Aluguel +20%,4.774447891782761,4.508191523025791,-5.576694411414992
add8f958-8252-48bc-9929-61e78502dac8,Aluguel +20%,,,
2b9fb299-2bd6-4f25-8209-0ee166cfb062,Aluguel +20%,5.851541843691998,5.67634251773956,-2.9940711462450627
319014f1-35ef-4712-b6b8-566e3d56682e,Aluguel +20%,2.9315546296975694,3.2042068348363757,9.300601202404819
08d12b85-204c-4a4a-a959-443630dcd6f4,Aluguel +20%,1.9867795941970037,2.017670741975348,1.5548351648351675
524b7097-10af-4ec9-9a3c-007915d3c6fd,Aluguel +20%,33.48846085330231,33.462080429688406,-0.07877466727856361
5829a8ea-631f-419d-a45c-56055035d050,Aluguel +20%,7.610526037843068,7.521355496712976,-1.1716738197424819
e64f0dac-43f3-4b57-9bf9-40251a126a4f,Aluguel +20%,3.3328292314740118,3.8554774518642545,15.68181818181818
8c09d318-66a6-4431-8f67-e8bc07245804,Aluguel +20%,2.3401955402271866,2.3823604156926708,1.8017671917018876
e065a5ec-da36-461a-b17f-3a79e005e9b1,Aluguel +20%,0.8316411445435024,0.853715304046317,2.654289010067128
760d8163-cfa2-41e3-9de3-f22b68522c15,Aluguel +20%,3.694568432514396,4.21599658217446,14.11337099811677
3183786d-d20d-4fdf-8a7a-479fd9cf8845,Aluguel +20%,9.473683149692212,9.408040082657443,-0.692899118511275
4364e7dd-2043-4534-866a-abc83cc9ec40,Aluguel +20%,9.60261503269167,9.538073777996924,-0.6721216509775482
14397207-9619-4799-a968-df40c40f2bb8,Aluguel +20%,8.855501766652193,8.757966668061693,-1.1014067995310546
735d7bf7-9544-4e0d-83c6-0fb456e31708,Aluguel +20%,2.264991528818151,2.322253482285632,2.5281310211945964
8b9cd18f-a769-48c6-b66b-5ebb28910ee8,Aluguel +20%,3.584322587553336,4.410033059347049,23.036723163841806
e35f5a6e-2731-4c0d-9232-49ad8540e9ad,Aluguel +20%,6.931759375699417,6.799425787617883,-1.9090909090909005
ac715068-3b66-497e-bfa1-00de6f631991,Aluguel +20%,2.6381066452115256,2.757367768569959,4.520708955223873
c414ee45-6023-4118-9ce0-b5b39f528dde,Aluguel +20%,3.7650822687493797,5.571214380611215,47.97058823529412
c67f4157-3dc3-4396-8970-603400ed3037,Aluguel +20%,2.4785956381957566,2.66263814056531,7.4252733900364385
7b2fceb1-ca4b-415f-acc9-6918d662e2b8,Aluguel +20%,2.7664807534800877,2.8189383802451164,1.8961862177801092
947de84b-a479-44c0-874a-5087ab4ff46b,Aluguel +20%,,,
58562765-25da-40b3-8813-e7216aa079ba,Aluguel +20%,1.540034268766478,1.5683426445746453,1.8381653176355242
86da243e-580a-42ae-8801-99603b60c140,Aluguel +20%,2.760408314544861,2.7964924798873727,1.3072039072039061
55ec23fe-6ae9-456e-ab45-77c0620671c8,Aluguel +20%,59.84613485218482,59.81597451599176,-0.050396464646463225
