person_id,country,city,QLES,QLES_bucket,component_rdr,component_epr,component_iac,component_ioe,component_social
e6697281-dcbe-478f-a761-5d4a0df2935d,Brazil,São Luís,5.9208988947599455,Very Low,0.01263127043453142,0.115625,0.005413401614799194,0.005413401614799179,0.1
963c5698-89b7-435c-bb97-4e0ffce0690b,Brazil,Rio de Janeiro,10.146608874720165,Very Low,0.27122496285335956,0.19311465721040189,0.11623926979429698,0.11623926979429697,0.1
eb5099d2-9f08-4c73-a952-f57aa5e2b276,Brazil,Campinas,,,-0.17294163967911355,0.0,-0.07411784557676296,-0.07411784557676296,
8b46a80a-1ac3-4e62-abba-880058eaf7c5,Brazil,Natal,4.1798019780609685,Very Low,-0.06047582485209986,0.021594684385382062,-0.02591821065089994,-0.02591821065089994,0.1
59dc7539-bf61-46f6-9e99-318911ceebc4,Brazil,Belo Horizonte,,,-0.26348395721828266,0.0,-0.11292169595069258,-0.1129216959506926,
ff0d5610-a58f-475f-939b-fe3e088dea09,Brazil,Vitória,2.8739917671044504,Very Low,-0.09482839146848623,-0.08695652173913038,-0.04064073920077981,-0.04064073920077983,0.1
fd49d0d4-710e-4aaa-bc23-16b2e016cde7,Brazil,Rio de Janeiro,7.977109814512338,Very Low,0.13139793290726423,0.1664496527777778,0.056313399817398975,0.056313399817398975,0.1
ea4f2acf-6a73-4690-a0f5-7f58d6922aac,Brazil,Vitória,2.422833975596358,Very Low,-0.0967272770603468,-0.14297658862876256,-0.041454547311577196,-0.041454547311577196,0.1
99f5fd53-bfd4-48b8-b5c1-d0094fd807c9,Brazil,Rio de Janeiro,12.243044685871924,Very Low,0.4261567645528911,0.18208460754332315,0.18263861337981047,0.18263861337981047,0.1
b84fd820-296e-4bc4-bb33-de32eca696e0,Brazil,Campinas,,,-0.17294163967911355,0.0,-0.07411784557676296,-0.07411784557676296,
d4dfe590-966d-4d4f-93d1-9df881209da3,Brazil,Rio de Janeiro,,,-0.16689973097773905,0.0,-0.07152845613331675,-0.07152845613331675,
fd1eb02f-d198-40a0-9fe9-e9f5e22b32c7,Brazil,Belo Horizonte,5.033009565347544,Very Low,-0.02577800630992065,0.06976744186046513,-0.011047716989965994,-0.011047716989965994,0.1
0a40d98a-00ce-4f89-9e06-cb7c21e9fd59,Brazil,Curitiba,15.083844267853408,Very Low,0.6068961477054365,0.22137188208616781,0.26009834901661566,0.26009834901661566,0.1
1221f410-1504-4b71-853e-43306e210b3f,Brazil,Campinas,5.630537730234421,Very Low,0.014184904100599154,0.07441603535353536,0.006079244614542495,0.006079244614542495,0.1
a234360d-ef69-43c2-8a82-72f93e44721c,Brazil,Belo Horizonte,5.654502508785953,Very Low,-0.00333663113338681,0.11011904761904762,-0.001429984771451505,-0.00142998477145149,0.1
3e46c78f-1d84-4d6a-8f24-3a105a296a69,Brazil,Campinas,4.312705969490077,Very Low,-0.05417497720638073,0.02743459302325582,-0.023217847374163183,-0.023217847374163183,0.1
1e7ab25e-9f08-48da-a5dc-7f64ee4bcd11,Brazil,Porto Velho,,,-0.19296625137509757,0.0,-0.08269982201789898,-0.08269982201789898,
90064112-1e7d-4e27-9d8f-aa37d8967661,Brazil,Londrina,,,-0.17423633440083663,0.0,-0.07467271474321571,-0.07467271474321571,
b32769a9-44da-4e74-98b9-3c572d2e1e04,Brazil,Campinas,3.3328292314740118,Very Low,-0.08386664282456394,-0.046753875968992276,-0.03594284692481313,-0.03594284692481313,0.1
5cd59faa-28a7-4fd8-8692-9be05e97d984,Brazil,Cuiabá,4.760625970335744,Very Low,-0.04071015210046046,0.061547714514835594,-0.017447208043054482,-0.017447208043054482,0.1
0705be62-6db6-4284-9ab7-606b7ccf32bc,Brazil,São Paulo,1.2629448731180053,Very Low,-0.25614735379518505,0.0,-0.10977743734079361,-0.10977743734079362,0.1
ddb1d297-b64d-4242-a37f-6dc7d32f288b,Brazil,Curitiba,5.963314484498019,Very Low,0.03110224846444772,0.08692002442002442,0.013329535056191881,0.013329535056191881,0.1
7646dc4b-411f-490e-95cb-fb29a9971f08,Brazil,Porto Alegre,27.78705877876197,Low,1.5067089793029942,0.22693896853843093,0.6457324197012834,0.6457324197012833,0.1
fdb884bd-6758-471c-9328-b74ad4f4f54e,Brazil,São Paulo,7.584399871645233,Very Low,0.11758785587555114,0.14026467505241091,0.0503947953752362,0.0503947953752362,0.1
359eeb9d-2e5a-4ace-aae3-f187e8970b4c,Brazil,Fortaleza,1.934556619354056,Very Low,-0.20841627505432664,0.0,-0.08932126073756856,-0.08932126073756856,0.1
34bdced1-15c2-40a5-b576-d35542019617,Brazil,Campinas,10.225966898671619,Very Low,0.2853802918108655,0.1773003472222222,0.12230583934751381,0.12230583934751381,0.1
5b952610-c300-4919-a322-5f1445ac37d4,Brazil,São Luís,19.59540252739096,Very Low,0.9211617131583582,0.2331989247311828,0.39478359135358204,0.39478359135358215,0.1
6bb9502d-845d-432a-b056-f6745a55155f,Brazil,Curitiba,,,-0.20263330529729673,0.0,-0.0868428451274129,-0.08684284512741293,
03bf15b2-12fc-478d-b36e-6b4f8c671978,Brazil,Vitória,21.598571601660733,Low,1.0634918195664513,0.23326210826210828,0.45578220838562206,0.45578220838562206,0.1
44c1a5af-01df-40b6-9f76-0cfb46009728,Brazil,Belo Horizonte,8.623924282223436,Very Low,0.1737776067983339,0.17311507936507936,0.07447611719928596,0.07447611719928594,0.1
61ed0658-4c8e-4a08-9e12-26edcd6d41d8,Brazil,Vitória,2.7664807534800877,Very Low,-0.14929188276230482,0.0,-0.06398223546955922,-0.06398223546955922,0.1
afd1d871-9ed1-494d-82bd-6895212bf01a,Brazil,Fortaleza,2.397006464695767,Very Low,-0.10043873526261969,-0.13949275362318841,-0.043045172255408444,-0.043045172255408444,0.1
9830431c-e0f3-4983-87e0-4f052c8d733a,Brazil,Campinas,9.134924419398459,Very Low,0.2223718153536744,0.15031362007168458,0.09530220658014618,0.0953022065801462,0.1
433e8c63-3936-4252-bb33-a1ff24c9a6e1,Brazil,Vitória,,,-0.2404383911716114,0.0,-0.10304502478783348,-0.10304502478783349,
853085ed-6aed-46eb-9b72-26269085d5b5,Brazil,Londrina,,,-0.14834243996637456,0.0,-0.06357533141416052,-0.06357533141416052,
320e6754-7f01-4f69-856c-708ecb25231c,Brazil,Vitória,3.148697352589452,Very Low,-0.08481608562049424,-0.06929347826086962,-0.036349750980211815,-0.036349750980211815,0.1
8e242b61-9107-4806-bd1d-06a51f1874be,Brazil,São Paulo,7.904373690022753,Very Low,0.12846329153802521,0.1622995418098511,0.05505569637343938,0.05505569637343938,0.1
13397a32-6b2d-4896-9822-37728acf3a07,Brazil,Manaus,5.870895415570805,Very Low,0.007020926640397985,0.11944444444444444,0.0030089685601705648,0.00300896856017055,0.1
0d27df0d-df98-4bdb-8c14-6abb326ef837,Brazil,Belo Horizonte,6.078456525813231,Very Low,0.017378484414182813,0.12760416666666669,0.007447921891792634,0.007447921891792634,0.1
c9bb2543-c11a-4eb7-aeb0-2a0a74c5f80e,Brazil,São Paulo,,,-0.2312029021566533,0.0,-0.09908695806713712,-0.09908695806713715,
375cd722-7ddf-40d3-92a4-2ee88066a7b7,Brazil,Vitória,10.16357769158948,Very Low,0.2680313825397759,0.20128524046434496,0.11487059251704682,0.11487059251704682,0.1
c7d32026-5107-42dc-aa48-e2e24f992cba,Brazil,Porto Alegre,3.4016202506484907,Very Low,-0.08611078034221732,-0.03350673194614445,-0.03690462014666457,-0.03690462014666457,0.1
c1eb81fe-ff8c-4da1-b503-042e351d0a24,Brazil,Macapá,4.018982297535094,Very Low,-0.06375571814713171,0.006459948320413439,-0.02732387920591359,-0.027323879205913604,0.1
f2cafd2f-c934-4763-8308-513459fc815e,Brazil,Belo Horizonte,2.941773112861073,Very Low,-0.10699852185268342,-0.055408653846153844,-0.045856509365435755,-0.045856509365435755,0.1
883466d7-36dd-4f7a-8d4f-bbc3cef34ccd,Brazil,Curitiba,1.7936373093655054,Very Low,-0.1067395829083388,-0.20742753623188398,-0.045745535532145214,-0.045745535532145214,0.1
18cb6566-94a5-4210-9ee7-b3dc9bc6bc78,Brazil,Natal,2.653128457782563,Very Low,-0.0907716813404205,-0.12364130434782611,-0.0389021491458945,-0.0389021491458945,0.1
77be43e2-8a41-43c5-922b-6065d7c44fd6,Brazil,Porto Velho,2.107013885114489,Very Low,-0.19615983168868126,0.0,-0.08406849929514913,-0.0840684992951491,0.1
2367e73c-e389-45cd-9744-00b005e65ef6,Brazil,Natal,4.1798019780609685,Very Low,-0.06047582485209986,0.021594684385382062,-0.02591821065089994,-0.02591821065089994,0.1
f6e0056c-e3ce-48c1-8076-9e16d80e22c8,Brazil,São Paulo,1.6468487770240638,Very Low,-0.13470498889755786,-0.17486583184257598,-0.05773070952752479,-0.05773070952752481,0.1
cdfe6c01-829b-4b73-b219-793d0484f671,Brazil,Macapá,,,-0.21536447006090728,0.0,-0.0922990585975317,-0.09229905859753171,
c545ae1e-65dc-4594-aaf1-93a52d5e3a34,Brazil,Natal,5.92382689396158,Very Low,0.0065893617331569294,0.12723214285714288,0.00282401217135297,0.00282401217135297,0.1
04685c29-ea82-4cd4-9680-c7f5a9e44502,Brazil,Rio de Janeiro,4.008039398369932,Very Low,-0.06410097007292453,0.005656819610308006,-0.02747184431696766,-0.027471844316967673,0.1
f3580b40-9574-468d-a0d0-e09f95369b9e,Brazil,Vitória,4.701488526752958,Very Low,-0.03216516693708794,0.037873134328358204,-0.013785071544466275,-0.013785071544466275,0.1
661267d0-57a0-4c1b-af92-ef7baf3d27e1,Brazil,Fortaleza,5.34912273910573,Very Low,-0.01964978462709794,0.10010901162790697,-0.00842133626875626,-0.00842133626875626,0.1
54f86929-0c5f-4db8-bba2-96c8a7464962,Brazil,Florianópolis,8.133460204862965,Very Low,0.13769878055298335,0.17538416075650118,0.059013763094135724,0.059013763094135724,0.1
29ac8194-8ea2-49b0-8e3c-14be6440c0c6,Brazil,Campo Grande,4.698966562654876,Very Low,-0.03760288476832499,0.0476388888888889,-0.016115522043567854,-0.016115522043567854,0.1
fb59fc33-0a30-4408-b230-ddc6fb5ae795,Brazil,Recife,2.467109513973421,Very Low,-0.17056803268928786,0.0,-0.07310058543826624,-0.07310058543826624,0.1
5af8ec37-3d0b-420e-a6d9-4c4e3fd35de6,Brazil,Curitiba,6.195349122530736,Very Low,0.025146652744521453,0.12860576923076922,0.010777136890509196,0.01077713689050918,0.1
ca4a947b-f344-4091-996d-b7e5eb05c684,Brazil,Palmas,,,-0.21536447006090728,0.0,-0.0922990585975317,-0.09229905859753171,
8f38d74b-9766-4cbf-bfe2-080e8a776ff0,Brazil,Recife,2.718508485891798,Very Low,-0.152701245529509,0.0,-0.06544339094121815,-0.06544339094121816,0.1
5d77702a-eced-4f63-82a2-2a76d0b50d4b,Brazil,São Luís,3.336605579395327,Very Low,-0.0860244673607691,-0.04224806201550385,-0.03686762886890106,-0.03686762886890106,0.1
5e78b166-c9a4-4e88-94cd-fae560f6d7bc,Brazil,São Luís,5.168966311885174,Very Low,-0.027072701031643748,0.09011627906976744,-0.01160258615641875,-0.01160258615641875,0.1
8d5c333b-4261-43fa-9d3a-7e26321bb20d,Brazil,Vitória,2.545443976237842,Very Low,-0.16500084538587853,0.0,-0.07071464802251937,-0.07071464802251937,0.1
fc1115e5-0625-4905-a23f-44f8834ceafd,Brazil,Belo Horizonte,9.271887957507847,Very Low,0.20899330322920234,0.19323671497584544,0.089568558526801,0.089568558526801,0.1
99fe5113-c089-4579-b426-adf9bf711db6,Brazil,Campo Grande,13.350735445988107,Very Low,0.4855400957892576,0.21800108932461876,0.2080886124811104,0.2080886124811104,0.1
909e2384-22ca-47f6-9034-718a3301d9b5,Brazil,Manaus,,,-0.26348395721828266,0.0,-0.11292169595069258,-0.1129216959506926,
8f24c8c8-f585-4aec-b36d-f94ecbcfd1b4,Brazil,Porto Alegre,,,-0.15438434866774906,0.0,-0.06616472085760673,-0.06616472085760676,
dbb43f28-556c-4a02-90aa-6bd678744ab0,Brazil,São Luís,4.807099413203588,Very Low,-0.029057899604952503,0.046041666666666675,-0.012453385544979646,-0.012453385544979646,0.1
ef69975c-00e6-409c-8c03-a52e74d3bbe3,Brazil,Campinas,3.981594408635291,Very Low,-0.06530935181319944,0.0044105854049719395,-0.027989722205656906,-0.02798972220565692,0.1
5c5cc997-85af-42fd-8521-757818153181,Brazil,Campinas,,,-0.32830500628588616,0.0,-0.14070214555109406,-0.14070214555109406,
4c2cb495-aa73-4b89-98a4-6993f28da25a,Brazil,Florianópolis,7.137554669834115,Very Low,0.08478892292523246,0.14219961240310078,0.03633810982509963,0.03633810982509963,0.1
241d325f-0d79-4a32-bf55-c15674135a3d,Brazil,Rio de Janeiro,5.843347515572132,Very Low,0.020960473144283398,0.08992077464788734,0.0089830599189786,0.0089830599189786,0.1
9726326a-7057-4b2e-8658-16744c759892,Brazil,Rio de Janeiro,,,-0.3430213696228054,0.0,-0.14700915840977374,-0.14700915840977374,
4bb23f6c-0233-4fa7-8aec-8f055f1f8c5b,Brazil,Florianópolis,2.4531429044223994,Very Low,-0.17156063197594226,0.0,-0.07352598513254668,-0.0735259851325467,0.1
f60bdc86-1651-414f-b5f6-5bf53cfb4639,Brazil,Belo Horizonte,4.856692999667023,Very Low,-0.033200922714466424,0.060281517747858004,-0.014228966877628485,-0.014228966877628485,0.1
1c46c651-66ce-41ab-ae5b-2324a37651f1,Brazil,Belo Horizonte,6.871365318288508,Very Low,0.06744001365414289,0.1392857142857143,0.028902862994632666,0.02890286299463265,0.1
06b381ae-56b3-4b49-b118-2ab750b8b17d,Brazil,Salvador,2.8302413622999656,Very Low,-0.14476045123627396,0.0,-0.06204019338697456,-0.06204019338697458,0.1
63f9f18c-5871-4270-b742-c56c2f7eaeec,Brazil,Belo Horizonte,1.743669818582452,Very Low,-0.11468037720157385,-0.19927536231884058,-0.04914873308638879,-0.04914873308638879,0.1
f1e041c9-f7f1-479d-93d4-fe31891f274c,Brazil,São Paulo,5.488365669871461,Very Low,0.003568407382469685,0.07536764705882354,0.0015293174496298651,0.0015293174496298651,0.1
c2794cee-f7c3-465d-b0f9-a9d894a10c91,Brazil,Goiânia,3.148697352589452,Very Low,-0.08481608562049424,-0.06929347826086962,-0.036349750980211815,-0.036349750980211815,0.1
b28b13b1-deee-4733-ace5-19acaf2d6c11,Brazil,Florianópolis,7.505081809183664,Very Low,0.10653979425018065,0.15031362007168458,0.04565991182150599,0.04565991182150599,0.1
20ef482a-8f78-4545-a7d6-8e02a0aaac4d,Brazil,Belo Horizonte,3.135905559701604,Very Low,-0.08887279574855994,-0.06344792719919112,-0.03808834103509713,-0.03808834103509713,0.1
0210bd0f-7c10-4110-a358-554fd11ebab5,Brazil,Londrina,30.01945124476843,Low,1.6620723459097666,0.23305183324027548,0.7123167196756144,0.7123167196756144,0.1
267b00b9-1db3-4ffd-a34e-5c6826cf5fd1,Brazil,Porto Alegre,26.266372531820597,Low,1.3976093707524608,0.22884304207119743,0.5989754446081975,0.5989754446081975,0.1
2342dc81-64af-47a9-bc6b-02e2deb5f668,Brazil,Fortaleza,3.584322587553336,Very Low,-0.07489009275395042,-0.030230978260869623,-0.032095754037407324,-0.032095754037407324,0.1
def17b49-1794-47ea-a8c8-3d6d8268e5f7,Brazil,Salvador,5.260265662229883,Very Low,-0.023361242829370844,0.09527381845461366,-0.010011961212587505,-0.010011961212587505,0.1
e9f42698-d11b-42cf-a143-7f271bf52ed6,Brazil,Joinville,,,-0.14834243996637456,0.0,-0.06357533141416052,-0.06357533141416052,
9052ef61-7abd-46a1-8d0f-fc3cd8871a8f,Brazil,Natal,2.1303533930091496,Very Low,-0.10440913240923722,-0.16731366459627328,-0.04474677103253024,-0.04474677103253025,0.1
a885751a-9fa9-43a3-9fe9-e67a3dbc4b3e,Brazil,Rio de Janeiro,4.5944812738105485,Very Low,-0.044421610302733366,0.046511627906976744,-0.019037832986885727,-0.019037832986885727,0.1
6f0093c5-7b5b-44aa-a1c8-afcaf2ee6261,Brazil,Porto Alegre,7.348741153596032,Very Low,0.09721799225377427,0.14699074074074076,0.04166485382304613,0.04166485382304613,0.1
8fd5f4e8-351f-4470-a361-f44bfee05ccd,Brazil,Manaus,1.997709984280412,Very Low,-0.20392800001901984,0.0,-0.08739771429386567,-0.08739771429386568,0.1
0fec6e5d-fe12-48c7-a307-3d68f6458f59,Brazil,Brasília,8.158551026181096,Very Low,0.14883315515980203,0.15801767676767678,0.06378563792562947,0.06378563792562947,0.1
e49cf55d-4fa0-446c-9c47-d63d7d0d5a23,Brazil,Manaus,,,-0.17423633440083663,0.0,-0.07467271474321571,-0.07467271474321571,
1d54f5f5-1f60-4d18-b13c-6bbc005b0b91,Brazil,Joinville,4.20204882283958,Very Low,-0.05926744311182495,0.022286821705426396,-0.025400332762210695,-0.025400332762210695,0.1
ebaccae8-5267-4a87-93c2-6b632d572ea5,Brazil,Goiânia,2.442212514338992,Very Low,-0.1723374488089761,0.0,-0.07385890663241833,-0.07385890663241836,0.1
bb82cf6b-5389-4e2e-b86a-cdfa68a71380,Brazil,Campinas,5.582838527809267,Very Low,0.005726231918674889,0.08382936507936509,0.0024540993937178096,0.0024540993937177953,0.1
efa2e134-221c-4a30-8552-d4ff29762d17,Brazil,Fortaleza,3.2547048438722976,Very Low,-0.11459406422012562,0.0,-0.04911174180862527,-0.049111741808625285,0.1
1de9d3c7-4f84-4893-a07d-4e003ec5439e,Brazil,Vitória,5.318732775693577,Very Low,-0.018441402886823034,0.09385382059800665,-0.00790345838006703,-0.00790345838006703,0.1
cb46fb78-bb89-4d78-82a3-999e5f7f2a95,Brazil,São Paulo,6.716885946197876,Very Low,0.058377150602081145,0.1357276119402985,0.025018778829463333,0.02501877882946335,0.1
d17e54f0-f22e-4bbf-b8e1-54457d653a55,Brazil,Salvador,8.10199267442643,Very Low,0.13088005501857503,0.18389423076923078,0.056091452150817865,0.056091452150817865,0.1
a7b5ed96-6381-4a47-a5f4-eaba3ec7de6b,Brazil,Campinas,5.3014638306504525,Very Low,-0.014125753814412693,0.08355978260869565,-0.006053894491891154,-0.006053894491891154,0.1
37d3ab89-9219-4f0a-b2b5-ac33ca76ba15,Brazil,São Paulo,2.1689527622537987,Very Low,-0.1917578696348227,0.0,-0.08218194412920972,-0.08218194412920975,0.1
d59efa0b-fa06-4888-8f6f-8133ba61c024,Brazil,Natal,9.417136440858858,Very Low,0.2158120287636107,0.19974415204678364,0.09249086947011888,0.09249086947011888,0.1
d9298cd6-4c80-45d7-96ac-a6b46b7c9963,Brazil,Joinville,2.934080068092339,Very Low,-0.13738069132245226,0.0,-0.05887743913819385,-0.05887743913819383,0.1
221ed6ea-66ec-4821-9e14-2859f5138072,Brazil,Vitória,5.142586828707639,Very Low,-0.025864319291368846,0.08439041578576462,-0.011084708267729506,-0.011084708267729506,0.1
e0ede014-1322-405c-93de-62808d0d6ed9,Brazil,Recife,8.751727335982336,Very Low,0.17231028611371438,0.19270833333333334,0.07384726547730616,0.07384726547730616,0.1
49bd5232-23ca-444d-9efe-d9f05249bdb1,Brazil,Florianópolis,1.5632667153019328,Very Low,-0.1430773480980339,-0.17034883720930227,-0.06131886347058598,-0.06131886347058598,0.1
6fcf9901-3032-4e74-859d-7c11ab1c83ba,Brazil,São Luís,2.1303533930091496,Very Low,-0.10440913240923722,-0.16731366459627328,-0.04474677103253024,-0.04474677103253025,0.1
90606430-e967-4a13-b2b8-1575aaf2ff00,Brazil,Vitória,1.6175753069352328,Very Low,-0.23094396321230864,0.0,-0.09897598423384658,-0.09897598423384658,0.1
343c2ea8-1cac-4a04-bc5f-e11296a837ec,Brazil,Belo Horizonte,2.975734624076215,Very Low,-0.09258425395083283,-0.07769556025369978,-0.03967896597892837,-0.03967896597892837,0.1
3b80eb3a-d026-4181-92f2-c36d70cf48da,Brazil,Fortaleza,2.3399062461405022,Very Low,-0.094742078487038,-0.1576086956521739,-0.040603747923016305,-0.040603747923016305,0.1
bb1fcdd5-edf0-4a8d-a382-e019106302d4,Brazil,Fortaleza,,,-0.13841644709983075,0.0,-0.059321334471356055,-0.059321334471356055,
cac43792-c921-43c0-9311-29fa8d2a4300,Brazil,Cuiabá,2.3863460761349082,Very Low,-0.17630784595559362,0.0,-0.07556050540954014,-0.07556050540954014,0.1
04776398-6269-4f03-b6d3-9d2b26a2d6fc,Brazil,Rio de Janeiro,5.456901375212362,Very Low,0.004258911234055345,0.06993243243243244,0.001825247671738005,0.001825247671738005,0.1
cfd5b2e5-33f7-49d3-af1a-7d4f3f02ebc4,Brazil,São Paulo,,,-0.17294163967911355,0.0,-0.07411784557676296,-0.07411784557676296,
a33f50c2-92d5-4829-835b-942c9d53af7d,Brazil,São Paulo,3.9523599188852914,Very Low,-0.06591354268333688,0.0016741071428571508,-0.02824866115000152,-0.028248661150001533,0.1
071b2aad-c642-4241-93a5-8ea288b0420e,Brazil,Campinas,1.8030640591382086,Very Low,-0.11338568247985074,-0.1938405797101449,-0.04859386391993604,-0.04859386391993604,0.1
f355f981-b990-40e0-9dfc-c43db55fdf02,Brazil,Vitória,7.85893907198926,Very Low,0.11888255059727423,0.1740956072351421,0.05094966454168896,0.05094966454168897,0.1
8d2fe4b1-c47e-462d-8ac1-cc191ed2e0d5,Brazil,Recife,3.3105712820763813,Very Low,-0.11062366707350811,0.0,-0.04741014303150348,-0.04741014303150348,0.1
684dddad-ff14-45c0-8624-80fcee10ebe2,Brazil,Recife,1.9176417138834476,Very Low,-0.11942759118122522,-0.16749723145071982,-0.05118325336338223,-0.05118325336338225,0.1
4d52e5f4-ba62-4c81-9de5-132e86066a92,Brazil,Belo Horizonte,,,-0.26348395721828266,0.0,-0.11292169595069258,-0.1129216959506926,
aa6165f6-ad88-45cf-aedc-e4d2b26d6fa7,Brazil,Belo Horizonte,2.4718585311402768,Very Low,-0.11209098775812762,-0.10797342192691028,-0.048038994753483284,-0.048038994753483284,0.1
97285652-d394-44a3-942c-70d3da89c709,Brazil,Campinas,22.695289024124822,Low,1.1484237933114871,0.2202827827827828,0.492181625704923,0.4921816257049231,0.1
bbefaed0-0d5f-4f58-b6be-28facf9cb8d6,Brazil,São Paulo,5.3014638306504525,Very Low,-0.014125753814412693,0.08355978260869565,-0.006053894491891154,-0.006053894491891154,0.1
1fa9f8eb-e7f2-4a37-b20a-fc05bf9c5d8f,Brazil,Campinas,2.8247761672582614,Very Low,-0.1451488596527909,0.0,-0.062206654136910386,-0.0622066541369104,0.1
d736de35-e5ab-48e4-bb81-ba0e562256e7,Brazil,Fortaleza,5.994037970453296,Very Low,0.010041880991085229,0.1300872093023256,0.00430366328189367,0.00430366328189367,0.1
00314647-1e33-4d74-a0cd-ed3f0a250836,Brazil,Curitiba,2.341410028014231,Very Low,-0.1795014262691773,0.0,-0.07692918268679028,-0.07692918268679028,0.1
47eb6483-3126-4091-986f-b46324a781e6,Brazil,Porto Velho,5.5688003809158975,Very Low,-0.007307028280004354,0.1061811505507956,-0.0031315835485732947,-0.0031315835485732947,0.1
bed9d644-c0ca-4275-ad95-3626f1cd9e4e,Brazil,Belém,4.20204882283958,Very Low,-0.05926744311182495,0.022286821705426396,-0.025400332762210695,-0.025400332762210695,0.1
565a75d8-7f4e-4e2d-9045-737810837e32,Brazil,Curitiba,,,-0.15438434866774906,0.0,-0.06616472085760673,-0.06616472085760676,
f729e71f-7529-4b72-b109-d185e86c56c1,Brazil,Vitória,1.7697541296067671,Very Low,-0.10466807135358185,-0.21442687747035571,-0.04485774486582079,-0.04485774486582079,0.1
852172b9-eeec-4b0b-99bb-389259e6eed1,Brazil,São Luís,4.310685189303564,Very Low,-0.056764366649826946,0.03197674418604651,-0.024327585707068694,-0.024327585707068694,0.1
d790d6c4-c410-4591-9bef-af76541bcfd9,Brazil,Palmas,2.469709426714519,Very Low,-0.10829321657440653,-0.11531007751937983,-0.046411378531888516,-0.046411378531888516,0.1
a3cbd950-6512-4458-b813-86208f04b79d,Brazil,Curitiba,5.790324078995605,Very Low,0.022125698393834208,0.08075842696629212,0.009482442168786088,0.009482442168786088,0.1
d713f35f-a7c1-4501-b917-2eed9ce8fb37,Brazil,Porto Velho,6.180598143333928,Very Low,0.029462301816931793,0.11864406779661016,0.012626700778685053,0.012626700778685053,0.1
ab14c0ee-4771-4342-8596-162210763d7f,Brazil,Londrina,7.04561510606863,Very Low,0.07745231950213488,0.14368998628257887,0.033193851215200666,0.033193851215200666,0.1
7ddbd0fa-7e9d-4c81-be6c-6a43eb915e1d,Brazil,Rio de Janeiro,5.605237601656692,Very Low,-0.00117880659718164,0.099609375,-0.00050520282736356,-0.000505202827363575,0.1
